trial,start_time,rt,correct,fact_id,question,answer,alpha
73,794119.8506999935,1887.6325000019278,True,64,ga.png,gabon,0.5132812500000001
74,800322.5523000001,2118.092400007299,True,35,ci.png,ivory coast,0.3
75,813117.6396999945,2059.3838000058895,True,0,ad.png,andorra,0.43632812499999996
76,819522.1736999956,2237.2041000053287,True,35,ci.png,ivory coast,0.3
77,829514.7513999982,1595.263099996373,True,196,tw.png,taiwan,0.5121093750000001
78,835496.1502000078,2249.254899987136,True,42,cu.png,cuba,0.22499999999999998
79,842366.1627999973,2164.147100003902,True,202,uz.png,uzbekistan,0.262109375
80,850480.9327999974,1512.8294000023743,True,64,ga.png,gabon,0.4636718750000002
81,856041.592900001,2574.5808000065153,True,127,mg.png,madagascar,0.41015625
82,866167.769599997,1548.372000004747,True,124,mc.png,monaco,0.3
