trial,start_time,rt,correct,fact_id,question,answer,alpha
1,28442.482292000932,3361.195540999688,False,58,et.png,ethiopia,0.3
2,34044.134083000245,759.3927500001882,True,58,et.png,ethiopia,0.3
3,42525.333750001664,5161.041374998604,False,29,bz.png,belize,0.3
4,51634.78683300127,466.4126249990659,True,29,bz.png,belize,0.3
5,57482.03879200082,7022.660874999929,False,38,cm.png,cameroon,0.3
6,66748.3953330011,6236.90120900028,False,128,mk.png,north macedonia,0.3
7,77454.32466700004,2785.084375000224,False,38,cm.png,cameroon,0.3
8,85332.19158300017,3870.4969589998655,False,128,mk.png,north macedonia,0.3
9,92819.56483300019,2562.786917000267,True,58,et.png,ethiopia,0.302734375
10,100019.20554200115,3688.344165999297,False,29,bz.png,belize,0.349609375
11,108606.01404200133,11320.154499999262,False,68,gb-sct.png,scotland,0.3
12,122169.10566700062,18792.16416599958,False,147,no.png,norway,0.3
13,143205.6220000013,1875.1326250003185,True,68,gb-sct.png,scotland,0.3
14,149052.22937500002,766.4890000014566,True,147,no.png,norway,0.3
15,153526.85070799998,6124.962834001053,False,38,cm.png,cameroon,0.349609375
16,162788.71212500054,1648.6722919998865,True,128,mk.png,north macedonia,0.250390625
17,169271.38858300168,1300.7373749988037,False,29,bz.png,belize,0.39921874999999996
18,175278.1293750013,24780.91591699922,False,142,na.png,namibia,0.3
19,202304.42262500036,inf,False,29,bz.png,belize,0.4332031249999999
20,211745.7427920017,6502.125624998356,False,142,na.png,namibia,0.3
21,220903.69500000088,17230.32400000011,False,38,cm.png,cameroon,0.39921874999999996
22,240928.8582500012,1099.041041999939,True,68,gb-sct.png,scotland,0.250390625
23,245848.7345830017,2659.742208999902,True,147,no.png,norway,0.27460937500000004
24,251776.01091700126,2108.3307909993746,False,29,bz.png,belize,0.4335937499999999
25,262415.3371250013,4469.22024999914,True,58,et.png,ethiopia,0.35234374999999996
26,270774.513583001,2062.8785839998745,True,38,cm.png,cameroon,0.39335937499999996
27,276213.37545800087,5406.200334000459,False,142,na.png,namibia,0.34882812499999993
28,284167.26283300156,2708.740250000148,False,198,ua.png,ukraine,0.3
29,289119.1804580012,9330.350416999892,False,121,lv.png,latvia,0.3
30,300690.63941700006,881.6603750001523,True,198,ua.png,ukraine,0.3
31,304974.1462080001,1353.1657920011785,True,121,lv.png,latvia,0.3
32,309719.495583,1707.5121670004446,True,29,bz.png,belize,0.4332031249999999
33,315718.77100000164,1636.1402919992688,True,58,et.png,ethiopia,0.30351562499999996
34,322565.99695800105,4333.679749999661,False,142,na.png,namibia,0.3984374999999999
35,330807.6378330006,11025.047834000376,False,38,cm.png,cameroon,0.41796875
36,349274.0742920014,19534.853457998892,False,50,do.png,dominican republic,0.3
37,371055.622625001,4481.747333000356,False,142,na.png,namibia,0.40507812499999984
38,382957.9727500004,14040.744083000347,False,50,do.png,dominican republic,0.3
39,399846.5795420016,953.2612080001272,True,198,ua.png,ukraine,0.250390625
40,404315.58770800073,1244.4336250009947,True,121,lv.png,latvia,0.250390625
41,408615.1026670013,2245.4553329990013,True,29,bz.png,belize,0.43281249999999993
42,414947.89875000063,2476.6895000011427,True,38,cm.png,cameroon,0.398828125
43,421064.41475000064,12510.909374999756,False,142,na.png,namibia,0.4546874999999998
44,437295.8601670016,3344.579457998392,True,50,do.png,dominican republic,0.349609375
45,446176.1174580006,2068.641042000323,True,142,na.png,namibia,0.4542968749999998
46,451475.87654200103,7093.946749999304,False,148,np.png,nepal,0.3
47,460821.9177080009,2864.126042000833,True,147,no.png,norway,0.2890625
48,466835.0650830016,726.6079999990179,True,148,np.png,nepal,0.3
49,471263.84166700154,2012.7855409992044,True,29,bz.png,belize,0.39570312499999993
50,476852.2825830005,18639.194167000824,False,184,sz.png,eswatini,0.3
51,497735.73854200006,1941.7922910015332,True,50,do.png,dominican republic,0.34921875
52,505553.23333300115,6039.943542000372,False,184,sz.png,eswatini,0.3
53,514864.0193330011,inf,True,142,na.png,namibia,0.4914062499999998
54,524314.6248750017,1026.7539999986766,True,148,np.png,nepal,0.250390625
55,528292.804875,5066.495042001363,True,38,cm.png,cameroon,0.43046874999999996
56,537323.5791250009,2295.4061250002123,True,142,na.png,namibia,0.49101562499999984
57,547944.3429580006,3656.0481249998556,False,128,mk.png,north macedonia,0.29999999999999993
58,554250.1857080006,27518.127417000942,False,43,cv.png,cabo verde,0.3
59,584010.9255830011,2698.763083999511,False,184,sz.png,eswatini,0.349609375
60,593671.1776250013,3160.5175829990767,False,43,cv.png,cabo verde,0.3
61,599711.9495420011,3697.031040999689,True,142,na.png,namibia,0.5164062499999998
62,609003.0095830007,2556.7505420004018,True,38,cm.png,cameroon,0.4214843749999999
63,615126.0200830002,inf,True,50,do.png,dominican republic,0.37382812500000007
64,625205.6204580003,1901.6947920008097,True,142,na.png,namibia,0.4917968749999998
65,630922.9472920015,525.0598329985514,True,184,sz.png,eswatini,0.34921875
66,635544.2284580003,24996.534250000026,False,178,so.png,somalia,0.3
67,662784.1851250014,5254.961749998969,False,43,cv.png,cabo verde,0.344140625
68,671550.2062920005,2014.494666000246,True,178,so.png,somalia,0.3
69,677434.946667001,6211.891708000563,False,128,mk.png,north macedonia,0.32539062499999993
70,686300.900917,1646.5936250005616,False,58,et.png,ethiopia,0.3531249999999999
71,701910.7515000014,2165.3745829990366,True,50,do.png,dominican republic,0.35546875
72,710311.3220830001,1571.3446250010747,True,142,na.png,namibia,0.4859374999999998
73,715757.3673750012,2068.5566249995027,True,68,gb-sct.png,scotland,0.20078125
