trial,start_time,rt,correct,fact_id,question,answer,alpha
1,96438.25169999764,9323.786699998891,True,161,py.png,paraguay,0.3
2,117215.29419999933,1106.0002999984135,True,161,py.png,paraguay,0.3
3,122326.68399999966,1827.541899998323,True,159,pt.png,portugal,0.3
4,130462.02119999725,767.0023999999103,True,159,pt.png,portugal,0.3
5,138247.85869999687,2882.732300000498,True,170,sd.png,sudan,0.3
6,144502.39039999724,1360.5437000005622,True,11,aw.png,aruba,0.3
7,149418.38719999942,1053.876099998888,True,170,sd.png,sudan,0.3
8,153723.0688999989,622.3819999977422,True,11,aw.png,aruba,0.3
9,157753.5020999967,2762.492600002588,True,106,km.png,comoros,0.3
10,166489.25919999965,1006.6152999970654,True,41,cr.png,costa rica,0.3
11,172874.61549999716,2562.0168000023114,False,106,km.png,comoros,0.3
12,182071.7831999973,4837.617100001808,True,41,cr.png,costa rica,0.3
13,191580.72959999845,4905.974599998444,True,161,py.png,paraguay,0.349609375
14,201231.1716999975,1224.473800000851,True,159,pt.png,portugal,0.250390625
15,209525.10169999732,1069.9065000007977,True,170,sd.png,sudan,0.250390625
16,213902.63299999788,1794.0982000000076,True,11,aw.png,aruba,0.250390625
17,219033.7862999986,1535.296300000482,True,108,kp.png,north korea,0.3
18,225696.35519999792,2270.486199999141,True,106,km.png,comoros,0.28789062499999996
19,232882.4528999976,2433.1605000006675,True,108,kp.png,north korea,0.3
20,239663.81839999667,2172.7029000030598,True,161,py.png,paraguay,0.32499999999999996
21,246318.46119999682,3274.5465000007243,True,41,cr.png,costa rica,0.349609375
22,254463.64429999812,1863.5377999999037,True,13,ba.png,bosnia and herzegovina,0.3
23,271257.5160999986,1586.813699999766,True,130,mm.png,myanmar,0.3
24,278726.59149999893,1601.5469999983907,False,13,ba.png,bosnia and herzegovina,0.3
25,288702.765799997,18102.474999999627,False,130,mm.png,myanmar,0.3
26,311036.8880999995,1304.0943999985466,True,108,kp.png,north korea,0.250390625
27,316119.2060999965,1516.3527000004542,False,41,cr.png,costa rica,0.39921874999999996
28,321470.45909999724,2843.830400001025,True,111,kz.png,kazakhstan,0.3
29,334643.3870000001,1276.423799998127,True,13,ba.png,bosnia and herzegovina,0.250390625
30,343789.6084999993,3340.181499999773,True,111,kz.png,kazakhstan,0.3
31,353053.1667999967,4844.161000000895,True,41,cr.png,costa rica,0.43085937499999993
32,362264.8351999996,1470.640999999945,True,130,mm.png,myanmar,0.250390625
33,367932.84119999956,9795.902899997542,True,116,lk.png,sri lanka,0.3
34,381906.6163999996,8014.8300000000745,True,41,cr.png,costa rica,0.4312499999999999
35,394227.1136999989,4043.1196999998065,True,116,lk.png,sri lanka,0.3
36,402632.77409999864,4297.2717999982415,False,106,km.png,comoros,0.3374999999999999
37,415896.5620999988,4092.253700000583,True,111,kz.png,kazakhstan,0.349609375
38,425998.5041,3673.443199997535,True,161,py.png,paraguay,0.3746093749999999
39,433422.0334999991,1440.373499997775,True,41,cr.png,costa rica,0.43007812499999987
40,438923.8503999986,1288.1066999980249,True,204,ve.png,venezuela,0.3
41,446368.8117999991,1546.4265999980853,True,116,lk.png,sri lanka,0.29960937499999996
42,451390.2718999998,8676.500699999393,False,204,ve.png,venezuela,0.3
43,463270.6900999983,998.4302999983192,True,111,kz.png,kazakhstan,0.34921875
44,473209.4055999987,1846.5748999987845,False,106,km.png,comoros,0.3691406249999999
45,488315.72649999725,4685.478499999561,True,161,py.png,paraguay,0.39296875
46,496725.02529999835,1288.367400000454,True,27,bw.png,botswana,0.3
47,502977.1974999967,2397.8420000020997,True,204,ve.png,venezuela,0.30351562499999996
48,509791.60299999785,1261.479100001452,True,27,bw.png,botswana,0.3
49,514630.33639999776,3365.7855999990716,True,41,cr.png,costa rica,0.4796874999999998
50,522354.4793999972,2322.4451000023982,True,159,pt.png,portugal,0.22499999999999998
51,529245.9599999966,1991.1196000030031,True,11,aw.png,aruba,0.20625
52,534453.1922999995,5754.691899997881,True,41,cr.png,costa rica,0.4980468749999999
53,544868.8182999976,2044.3553000005195,False,106,km.png,comoros,0.41874999999999984
54,550731.2901999976,8893.307400001446,True,161,py.png,paraguay,0.39335937499999996
55,563769.6743999986,1253.7591000000248,True,41,cr.png,costa rica,0.49140624999999993
56,568842.0855999975,1407.1025000012014,True,27,bw.png,botswana,0.250390625
57,573636.8017999993,2105.9171999987448,True,111,kz.png,kazakhstan,0.34882812500000004
58,582444.7585999988,1445.2681000002194,False,106,km.png,comoros,0.4230468749999998
59,586862.7149999993,1598.5650000002934,True,170,sd.png,sudan,0.20078125
60,591687.2901999996,1257.5134999969741,True,116,lk.png,sri lanka,0.24999999999999997
61,596745.5299999965,1771.398600001703,True,112,la.png,laos,0.3
62,605241.7957999969,1400.3569000014104,True,143,ne.png,niger,0.3
63,614590.3296999969,867.6996000030776,True,112,la.png,laos,0.3
64,618728.8716999975,554.0571000019554,True,143,ne.png,niger,0.3
65,622938.5030999983,1963.9763000013772,True,41,cr.png,costa rica,0.441796875
66,629291.5570999975,2039.0917000004556,True,204,ve.png,venezuela,0.29999999999999993
67,635866.6564999985,1024.1352999982191,True,106,km.png,comoros,0.42265624999999984
68,640977.5401999977,2364.580299999914,True,121,lv.png,latvia,0.3
69,648309.3609999996,6319.11889999907,True,161,py.png,paraguay,0.4429687499999999
70,659206.0546999965,857.749500002712,True,121,lv.png,latvia,0.3
71,664508.4224999992,2648.0527999992482,True,108,kp.png,north korea,0.259375
72,672959.1774,5298.205899998662,True,112,la.png,laos,0.349609375
